Va,Vb,Tb
3.8785534663199885,2.1213243270588653,52.284185815871325
3.878553466319988,2.1213243270588014,52.284184759826964
3.8099460049800538,2.1899165996004872,53.465139655992225
3.8099460049800538,2.1899165996002896,53.46513651507943
3.741950766801918,2.2578959004376196,54.56472869090074
3.741950766801918,2.257895900437463,54.56472645071864
3.674567751785582,2.3252622475463602,55.59096263502137
3.674567751785582,2.32526224754623,55.59096090338238
3.6077969599310444,2.3920156581114833,56.550828491942475
3.6077969599310444,2.3920156581113843,56.55082731891661
3.5416383912383065,2.458156148589481,57.45045215492398
3.5416383912383065,2.4581561485894015,57.45045128496494
3.4760920457073676,2.5236837347645307,58.295226045962664
3.4760920457073676,2.5236837347644667,58.29522540655571
3.411157923338228,2.5885984317986903,59.0899161929651
3.411157923338228,2.588598431798639,59.089915719493604
3.3234274849668854,2.676301278917229,60.102337264914276
3.3234274849668854,2.6763012789170952,60.102336124469616
3.236839946403797,2.7628600457337633,61.038510613902176
3.236839946403797,2.762860045733334,61.03850707951632
3.151395307648962,2.848274766151042,61.90651199846016
3.151395307648962,2.8482747661506944,61.90650943124507
3.067093568702381,2.9325454725244278,62.71331844500769
3.067093568702381,2.9325454725241453,62.71331651157636
2.9839347295640537,3.0156721957932686,63.464978828354866
2.9839347295640537,3.0156721957930555,63.46497753426022
2.9019187902339802,3.09765496559879,64.1667665771581
2.9019187902339802,3.0976549655986205,64.1667656328433
2.8210457507121607,3.178493810388297,64.82329902227016
2.8210457507121607,3.1784938103881624,64.82329833724454
2.741315610998595,3.258188757508252,65.43863677336465
2.741315610998595,3.2581887575081447,65.43863627258611
2.6335869651577175,3.3658674486981037,66.22373675077607
2.6335869651577175,3.3658674486978177,66.22373553114808
2.5280177309033496,3.471384958053419,66.94580700978744
2.5280177309033496,3.471384958052494,66.94580318345001
2.4246079082354903,3.574741348039763,67.61173442295251
2.4246079082354908,3.5747413480390144,67.61173164899229
2.323357497154141,3.6759366783643257,68.22743389201605
2.323357497154141,3.675936678363725,68.22743184048299
2.2242664976593,3.7749710062216093,68.79800282873107
2.2242664976593,3.7749710062211603,68.79800147551146
2.1273349097509677,3.87184438651353,69.32786077073368
2.1273349097509677,3.871844386513176,69.32785979634637
2.032562733429145,3.9665568720432067,69.82085705758875
2.032562733429145,3.9665568720429287,69.8208563596928
1.9399499686938309,4.059108513687583,70.28036002091223
1.9399499686938309,4.059108513687363,70.28035951665086
1.8151686566324945,4.183802838946647,70.86726721692408
1.8151686566324943,4.183802838946049,70.86726596323713
1.6945349303096138,4.304347047122737,71.40227925895574
1.6945349303096136,4.304347047120756,71.4022752524422
1.5780487897251885,4.4207412583993175,71.89114378992267
1.5780487897251887,4.420741258397704,71.89114087299428
1.4657102348792197,4.53298558809463,72.33876327790733
1.4657102348792195,4.532985588093353,72.33876116366403
1.357519265771706,4.641080147129849,72.74933183270996
1.3575192657717061,4.641080147128904,72.74933045630954
1.2534758824026486,4.745025042448499,73.12646000774316
1.2534758824026486,4.745025042447761,73.12645902973374
1.1535800847720468,4.844820377385376,73.47326989509172
1.1535800847720468,4.844820377384801,73.47326920362538
1.0578318728799005,4.9404662519951845,73.79247339964367
1.0578318728799005,4.940466251994732,73.79247290551754
0.9309300245681998,5.067222076725421,74.19687319326162
0.9309300245681995,5.06722207672416,74.19687193685512
0.8121339757098194,5.1858688841351235,74.55741762892352
0.8121339757098194,5.185868884130869,74.55741353513707
0.7014437263047602,5.29640692148461,74.87870579051669
0.7014437263047602,5.296406921481119,74.87870279043139
0.598859276353022,5.398836427962616,75.16460199276524
0.598859276353022,5.398836427959895,75.16459986408155
0.5043806258546047,5.493157635631287,75.41835339598829
0.5043806258546049,5.493157635629294,75.41835202674382
0.41800777480950857,5.579370770280723,75.64269808924197
0.4180077748095085,5.579370770279185,75.64269712847084
0.3397407232177332,5.657476052189541,75.83994599160543
0.33974072321773313,5.6574760521883585,75.83994532102889
0.26957947107927854,5.727473696812097,76.01204444282791
0.2695794710792787,5.727473696811178,76.01204396800536
0.18442158131088854,5.812398176498624,76.21508609689747
0.18442158131088773,5.812398176496014,76.21508486000839
0.11537995299629074,5.881203740486116,76.37503541041312
0.11537995299628999,5.8812037404771775,76.37503129937521
0.06245458613548534,5.933890957683674,76.49469155976406
0.06245458613548551,5.933890957676408,76.49468850270785
0.025645480728473946,5.970460388233496,76.5760968913064
0.025645480728474054,5.970460388228078,76.57609474506519
0.004952636775256099,5.9909125859525805,76.62061142542468
0.004952636775255703,5.99091258594886,76.6206100200862
0.0003760542758308198,5.995248100677086,76.62897437282255
-0.0018214427816344414,5.99744559773196,76.63387436371309
-0.0007226942529017021,5.99634682563394,76.6314240281472
0.0031595739655363303,5.992667623182107,76.62432126975038
0.003159573965536317,5.992667623182093,76.62432126409314
0.0017677990838441302,5.994021364148804,76.6271350502421
0.001767799083844201,5.99402136414885,76.62713506837913
0.0007773121301796729,5.994973811002629,76.62905264485154
0.0007773121301795249,5.9949738110025725,76.62905262250409
0.00018811310454224905,5.9955249658960135,76.63007473250647
0.00018811310454238902,5.995524965896045,76.63007474494724
2.0200693247242763e-07,5.995674830981654,76.63020190117679
-8.198147985404985e-06,5.9956832311365655,76.63022063010804
-3.998070527099677e-06,5.995679031044247,76.63021126443317
0.00010909221368575397,5.9955952019455525,76.63018356289601
0.00010909221368576193,5.9955952019455525,76.63018356284958
1.5235745205395763e-05,5.9956714885366384,76.63025806448829
1.5235745432426058e-05,5.9956714885366384,76.63025806448829
1.5235745205395763e-05,5.995671577879106,76.63025806448829
1.5235745205395763e-05,5.9956714885366384,76.63025920636811
6.9596943684465155e-06,5.99566219462712,76.63014172943932
-1.0475205630399204e-05,5.995679629508213,76.63018061010565
-9.137681446146728e-06,5.995678291985479,76.630177627518
6.9596943684465155e-06,5.99566219462712,76.63014172943932
6.959694472154043e-06,5.99566219462712,76.63014172943932
6.9596943684465155e-06,5.995662283969449,76.63014172943932
6.9596943684465155e-06,5.99566219462712,76.6301428713174
-7.533199904637779e-06,5.995676687505679,76.63017404947364
-7.83176740186208e-06,5.995676986072851,76.63017471541825
5.143568341858759e-06,5.995677188222914,76.63024687271637
5.1435684185039e-06,5.995677188222914,76.63024687271637
5.143568341858759e-06,5.995677277565466,76.63024687271637
5.143568341858759e-06,5.995677188222914,76.63024801459603
4.0016758121406474e-07,5.995677539131211,76.63022375290856
1.0055429233616239e-06,5.995672541264844,76.63018870570662
-1.1777583665516162e-06,5.995674724565542,76.63019357424967
-6.101119290812173e-07,5.995674156919258,76.6301923084447
1.0055429233616239e-06,5.995672541264844,76.63018870570662
1.0055429383453811e-06,5.995672541264844,76.63018870570662
1.0055429233616239e-06,5.995672630607327,76.63018870570662
1.0055429233616239e-06,5.995672541264844,76.63018984758541
-6.702958219951341e-07,5.995674217103136,76.6301924426481
-5.306150413563807e-07,5.995674077422392,76.63019213117447
5.006365713473456e-08,5.995676791112115,76.63021610923377
5.006365788074118e-08,5.995676791112115,76.63021610923377
5.006365713473456e-08,5.995676880454662,76.63021610923377
5.006365713473456e-08,5.995676791112115,76.63021725111297
3.4258239409296857e-08,5.9956757087946535,76.63020772016834
-3.9378474717157745e-08,5.995675782431363,76.63020788437339
-6.455645134545551e-08,5.9956747094866305,76.63019951620923
-2.8067248539467897e-07,5.995673827480104,76.63019157382128
-1.533327636742344e-07,5.995673700140383,76.6301912898645
-9.672780164423405e-08,5.995673643535425,76.63019116364089
-2.8067248539467897e-07,5.995673827480104,76.63019157382128
-2.8067248121233304e-07,5.995673827480104,76.63019157382128
-2.8067248539467897e-07,5.995673916822606,76.63019157382128
-2.8067248539467897e-07,5.995673827480104,76.63019271570012
-5.143010443793914e-08,5.9956735982377305,76.6301910626314
-2.1811375838088069e-07,5.995673908768947,76.63019253785565
-3.8777832612843357e-08,5.995673729433028,76.63019213795276
-4.855526420695419e-08,5.995674502630429,76.63019801637442
-4.855526348342437e-08,5.995674502630429,76.63019801637442
-4.855526420695419e-08,5.995674591972941,76.63019801637442
-4.855526420695419e-08,5.995674502630429,76.63019915825336
-4.026683369554054e-08,5.995674494341999,76.63019799789201
-2.9374374478541334e-08,5.995674292594538,76.63019650944824
-4.1624926182039146e-08,5.99567430484509,76.6301965367658
-4.1649143270662126e-08,5.995674114014311,76.63019507266513
-4.395232677609882e-08,5.995673925462504,76.63019361364634
-4.1816478420535065e-08,5.99567373247167,76.63019214472892
-3.863457926732856e-08,5.995673347579815,76.63018920932419
-3.863457869162847e-08,5.995673347579815,76.63018920932419
-3.863457926732856e-08,5.99567343692231,76.63018920932419
-3.863457926732856e-08,5.995673347579815,76.63019035120298
-3.807085918052489e-08,5.995672965306159,76.63018627975767
-4.058248709199416e-08,5.995672586107872,76.63018335704882
-4.228329032416618e-08,5.9956722060987815,76.63018043253187
-4.182353664200505e-08,5.995670468146498,76.6301671022293
-4.182353601878579e-08,5.995670468146498,76.6301671022293
-4.182353664200505e-08,5.995670557488951,76.6301671022293
-4.182353664200505e-08,5.995670468146498,76.63016824410776
-4.292622266006364e-08,5.99566873175708,76.63015377540961
-4.3293784666083166e-08,5.9956669946329635,76.63014044694948
-4.34571455576474e-08,5.995649619881667,76.63000715451012
-4.3457144910085474e-08,5.995649619881667,76.63000715451012
-4.34571455576474e-08,5.995649709223809,76.63000715451012
-4.34571455576474e-08,5.995649619881667,76.63000829638621
-4.34571455576474e-08,5.995632245052119,76.62987386146725
-4.34571455576474e-08,5.995458498926913,76.6285409249379
-4.3457144910085474e-08,5.995458498926913,76.6285409249379
-4.34571455576474e-08,5.995458588266207,76.6285409249379
-4.34571455576474e-08,5.995458498926913,76.62854206679214
-4.34571455576474e-08,5.995284757014569,76.6272079765667
-4.34571455576474e-08,5.99511101935758,76.62587501623473
-4.34571455576474e-08,5.993373876832871,76.61254475506628
-4.3457144910085474e-08,5.993373876832871,76.61254475506628
-4.34571455576474e-08,5.993373966141101,76.61254475506628
-4.34571455576474e-08,5.993373876832871,76.61254589668216
-4.34571455576474e-08,5.976025854998026,76.47917637127726
-4.34571455576474e-08,5.976025842849569,76.4791765122626
-4.34571455576474e-08,5.958720336642068,76.34568896057691
-4.34571455576474e-08,5.95872031528758,76.34568920987202
-4.34571455576474e-08,5.941457272835724,76.21208309625582
-4.34571455576474e-08,5.941457251440682,76.21208334801977
-4.34571455576474e-08,5.941452305312325,76.2120450031222
-4.34571455576474e-08,5.941447359161137,76.21200665870971
-4.34571455576474e-08,5.941442413013442,76.2119683142875
-4.34571455576474e-08,5.941437466869237,76.21192996985557
-4.34571455576474e-08,5.941432520728523,76.21189162541393
-4.34571455576474e-08,5.941427574591301,76.21185328096257
-4.34571455576474e-08,5.941422628457569,76.2118149365015
-4.34571455576474e-08,5.941417682327328,76.2117765920307
-4.34571455576474e-08,5.941412736200578,76.2117382475502
-4.34571455576474e-08,5.94140779007732,76.21169990305998
-4.34571455576474e-08,5.941402843957552,76.21166155856005
-4.34571455576474e-08,5.941397897841275,76.2116232140504
-4.34571455576474e-08,5.941392951728489,76.21158486953104
-4.34571455576474e-08,5.941388005619195,76.21154652500196
-4.34571455576474e-08,5.941383059513391,76.21150818046317
-4.34571455576474e-08,5.941378113411078,76.21146983591466
-4.34571455576474e-08,5.941373167312256,76.21143149135644
-4.34571455576474e-08,5.941368221216925,76.2113931467885
-4.34571455576474e-08,5.941358329036737,76.21131645762347
-4.3457144910085474e-08,5.941358329036737,76.21131645762347
-4.34571455576474e-08,5.941358417569875,76.21131645762347
-4.34571455576474e-08,5.941358329036737,76.21131759326057
-4.34571455576474e-08,5.941348436870512,76.21123976841959
-4.34571455576474e-08,5.941338544718251,76.21116307917684
-4.34571455576474e-08,5.941239623963654,76.21039618461211
-4.3457144910085474e-08,5.941239623963654,76.21039618461211
-4.34571455576474e-08,5.9412397124950225,76.21039618461211
-4.34571455576474e-08,5.941239623963654,76.2103973202355
-4.34571455576474e-08,5.941140704605433,76.20962928616152
-4.34571455576474e-08,5.941041786643582,76.20886238382516
-4.34571455576474e-08,5.940052683825369,76.20119314674429
-4.3457144910085474e-08,5.940052683825369,76.20119314674429
-4.34571455576474e-08,5.940052772339052,76.20119314674429
-4.34571455576474e-08,5.940052683825369,76.20119428223055
-4.34571455576474e-08,5.939063720634474,76.19352352120018
-4.34571455576474e-08,5.938074897061147,76.18585350730848
-4.34571455576474e-08,5.928194340394807,76.10913200808227
-4.345714460967174e-08,5.928194340394807,76.10913200808227
-4.34571455576474e-08,5.9281944287317865,76.10913200808227
-4.34571455576474e-08,5.928194340394807,76.10913314219671
-4.34571455576474e-08,5.918327736057056,76.03237178612818
-4.34571455576474e-08,5.9084750742804095,75.95557295816967
-4.34571455576474e-08,5.878243393024187,75.71900190414406
-4.345714264897891e-08,5.878243393024187,75.71900190414406
-4.34571455576474e-08,5.878243480616839,75.71900190414406
-4.34571455576474e-08,5.878243393024187,75.71900303244512
-4.34571455576474e-08,5.878243348057298,75.7190024512727
-4.34571455576474e-08,5.848143368318536,75.48206976296208
-4.34571455576474e-08,5.818174890540919,75.24477793663758
-4.34571455576474e-08,5.788337684336759,75.0071298311099
-4.34571455576474e-08,5.7178081796233995,74.43976017998217
-4.345713867299963e-08,5.7178081796233995,74.43976017998217
-4.34571455576474e-08,5.717808264825381,74.43976017998217
-4.34571455576474e-08,5.7178081796233995,74.43976128922104
-4.34571455576474e-08,5.648018523309247,73.87042948079232
-4.34571455576474e-08,5.64801850878867,73.87043065759501
-4.34571455576474e-08,5.578965413115073,73.29918190397609
-4.34571455576474e-08,5.510645552241265,72.72606248002846
-4.34571455576474e-08,5.407789972143189,71.84793373992429
-4.3457135120579154e-08,5.407789972143189,71.84793373992429
-4.34571455576474e-08,5.407790052725539,71.84793373992429
-4.34571455576474e-08,5.407789972143189,71.84793481054193
-4.34571455576474e-08,5.407789910652737,71.84793771067135
-4.34571455576474e-08,5.273276124451625,70.67082154025665
-4.34571455576474e-08,5.273276132058812,70.67082143189816
-4.34571455576474e-08,5.141734286400649,69.48690463771528
-4.34571455576474e-08,5.141734363913237,69.4868999899237
-4.34571455576474e-08,5.013135481587792,68.29664197284798
-4.34571455576474e-08,5.01313547417783,68.29664266333927
-4.34571455576474e-08,4.887449873798084,67.10055020720766
-4.34571455576474e-08,4.887449873312229,67.10055043792332
-4.34571455576474e-08,4.764647519004046,65.89915605578088
-4.34571455576474e-08,4.764647518672408,65.89915625347741
-4.34571455576474e-08,4.517715548029312,63.37941804237017
-4.34571455576474e-08,4.517715547537859,63.379419355764156
-4.34571455576474e-08,4.28290464582482,60.84470879770209
-4.34571455576474e-08,4.28290465719717,60.84470732525337
-4.34571455576474e-08,4.059923529235811,58.301231778691104
-4.34571455576474e-08,4.0599235536683835,58.30122473708473
-4.34571455576474e-08,3.8484725242449533,55.7557949815954
-4.34571455576474e-08,3.848472547020374,55.755789585390325
-4.34571455576474e-08,3.648243688896831,53.21581662811834
-4.34571455576474e-08,3.6482437139182737,53.21581059964096
-4.34571455576474e-08,3.4589211067330643,50.68925340458235
-4.34571455576474e-08,3.458921134390083,50.6892465331912
-4.34571455576474e-08,3.258433660153186,47.871525894209256
-4.34571455576474e-08,3.258433702163841,47.87151535427098
-4.34571455576474e-08,3.0708853987492213,45.09416271214949
-4.34571455576474e-08,3.07088541055135,45.09415989429131
-4.34571455576474e-08,2.89579286659381,42.370281390696604
-4.34571455576474e-08,2.895792836248251,42.3702896735853
-4.34571455576474e-08,2.7326629216111944,39.71322616409139
-4.34571455576474e-08,2.7326629145899988,39.71322927971419
-4.34571455576474e-08,2.5809942634342984,37.136234332647035
-4.34571455576474e-08,2.5809942636748398,37.1362364787412
-4.34571455576474e-08,2.4402787222915054,34.65218061438795
-4.34571455576474e-08,2.440278721195771,34.65218398813885
-4.34571455576474e-08,2.3100030766040307,32.27321672549487
-4.34571455576474e-08,2.310003073452768,32.27322134120864
-4.34571455576474e-08,2.189650979872219,30.01042311434057
-4.34571455576474e-08,2.189650973786082,30.010429057576516
-4.34571455576474e-08,2.078705035148966,27.873477628384308
-4.34571455576474e-08,2.0787050263026097,27.87348443710288
-4.34571455576474e-08,1.9766490158746273,25.87035249418965
-4.34571455576474e-08,1.9766490042608782,25.870359640206303
-4.34571455576474e-08,1.871030542170301,23.76832871702603
-4.34571455576474e-08,1.8710305210192317,23.76833882973706
-4.34571455576474e-08,1.7754457262695462,21.85150247649698
-4.34571455576474e-08,1.775445709849337,21.85150612660948
-4.34571455576474e-08,1.6891703930806978,20.121639478268044
-4.34571455576474e-08,1.6891704047639107,20.121625390500785
-4.34571455576474e-08,1.7058792414602642,20.455983152395625
-4.34571455576474e-08,1.7058792468181245,20.45597673353345
-4.34571455576474e-08,1.6418814422358177,19.178798409279704
-4.34571455576474e-08,1.6418814391161023,19.178801420715175
-4.34571455576474e-08,1.5831012603772137,18.017790426323746
-4.34571455576474e-08,1.5831012641459161,18.017785267171085
-4.34571455576474e-08,1.52919773256967,16.969435271089882
-4.34571455576474e-08,1.5291977315746237,16.96943608578467
-4.34571455576474e-08,1.4798410038928889,16.029117437128015
-4.34571455576474e-08,1.4798410051516278,16.0291163498028
-4.34571455576474e-08,1.4347133864148023,15.191233393261522
-4.34571455576474e-08,1.4347133878126825,15.191232230597908
-4.34571455576474e-08,1.3935101595645194,14.449435790953352
-4.34571455576474e-08,1.3935101608657963,14.449436061950742
-4.34571455576474e-08,1.3559402609524747,13.796839666205765
-4.34571455576474e-08,1.3559402626671309,13.796839297127123
-4.34571455576474e-08,1.3153244146290162,13.122271443499535
-4.34571455576474e-08,1.3153244176990733,13.12227242154572
-4.34571455576474e-08,1.2790785792879518,12.552730192017918
-4.34571455576474e-08,1.2790785865908663,12.552732772770957
-4.34571455576474e-08,1.2467843820456146,12.075719353818899
-4.34571455576474e-08,1.246784387767905,12.075722057591822
-4.34571455576474e-08,1.2180537468165178,11.679231501138327
-4.34571455576474e-08,1.2180537521421548,11.679235043175291
-4.34571455576474e-08,1.1925285025875183,11.35202045486193
-4.34571455576474e-08,1.1925285064186188,11.352023603793741
-4.34571455576474e-08,1.1698796074810138,11.083774608115986
-4.34571455576474e-08,1.1698796098675655,11.083777130315278
-4.34571455576474e-08,1.1498061002316846,10.865222968420051
-4.34571455576474e-08,1.149806101452728,10.865224938381806
-4.34571455576474e-08,1.1320338187291128,10.688172395570085
-4.34571455576474e-08,1.1320338186787213,10.688173377469559
-4.34571455576474e-08,1.1182964266698574,10.562730753352538
-4.34571455576474e-08,1.1182964261070787,10.56273099634084
-4.34571455576474e-08,1.105953457585489,10.45907146244341
-4.34571455576474e-08,1.1059534572010028,10.459071224577203
-4.34571455576474e-08,1.0948699833323279,10.373696619060809
-4.34571455576474e-08,1.0948699825121428,10.373696547305826
-4.34571455576474e-08,1.0849228966489648,10.303596805559414
-4.34571455576474e-08,1.0849228959927666,10.30359651770428
-4.34571455576474e-08,1.0760001069663954,10.246199900215315
-4.34571455576474e-08,1.076000106194863,10.246199666670632
5.0,1.0,10.0
4.999998299710437,1.0000017002909065,10.000136023165046
4.999998299710725,1.000001700289584,10.000136022514006
4.9999965994214515,1.000003400579168,10.000272045028016
4.99999659942174,1.0000034005778455,10.000272044376981
4.999066656363169,1.0009331886531487,10.07457287920102
4.999066656363173,1.0009331887220043,10.07457305797983
4.998136799792117,1.0018625813412527,10.148679663592738
4.998136799792117,1.0018625814786892,10.148680019762631
4.997207029708572,1.0027915789852795,10.222593285176035
4.997207029708572,1.0027915791224793,10.22259363964055
4.993323760518956,1.0066682884177374,10.529296398361993
4.993323760518956,1.0066682893977383,10.529298852259286
4.994264600371411,1.0057295312901962,10.455283810404929
4.994264600371411,1.0057295318561326,10.455285242506262
4.991323037562315,1.0086635380206408,10.686070884346755
4.991323037562315,1.00866353742879,10.68606926672418
4.988382341281286,1.0115936043621763,10.91496742866506
4.988382341281286,1.0115936043427678,10.914967291611916
4.9854425115283245,1.0145197411851763,11.142000969171557
4.9854425115283245,1.0145197411658953,11.142000834095239
4.979565451606599,1.020360258680892,11.59055965826228
4.979565451606599,1.02036025858987,11.590559030810766
4.97369185779714,1.026185157288395,12.031909412447988
4.97369185779714,1.026185157339327,12.031909802648228
4.967821730099946,1.0319945042725926,12.466213751725267
4.967821730099946,1.0319945043237284,12.466214143946424
4.961955068515017,1.0377883657593103,12.893628427175143
4.961955068515017,1.0377883657640143,12.893628491003952
4.956091873042354,1.043566807179429,13.314304669834677
4.956091873042354,1.0435668071840334,13.314304731520844
4.941316162387277,1.058076025310564,14.346583530001247
4.941316162387277,1.058076025389032,14.346584552335136
4.926562510209149,1.072488543055954,15.339161792607571
4.926562510209149,1.0724885431160855,15.339162433712191
4.911830916507971,1.086805357051501,16.294138493949553
4.911830916507971,1.0868053568855842,16.29413604187412
4.897121381283742,1.101027438404099,17.21346072473641
4.897121381283742,1.1010274383627172,17.213460001129427
4.8824339045364615,1.1151557354441382,18.098958539893694
4.8824339045364615,1.1151557354228718,18.098958108218536
4.867768486266131,1.129191173137141,18.952334485463574
4.867768486266131,1.12919117311749,18.952334104456156
4.846621036727557,1.1493053249711844,20.131650016918226
4.846621036727557,1.1493053249117033,20.13164891942776
4.825519623550893,1.169230204865105,21.25166644458377
4.825519623550893,1.1692302048136667,21.251665598644152
4.804464246736139,1.188968372112212,22.31642177099447
4.804464246736139,1.1889683722220208,22.316424029019945
4.783454906283297,1.208522304543115,23.32961091897958
4.783454906283297,1.2085223045905424,23.329611913821182
4.762491602192366,1.2278944017470588,24.294601641389686
4.762491602192366,1.2278944017603213,24.294601962703847
4.741574334463345,1.2470869899719854,25.21448407659416
4.741574334463345,1.2470869899821106,25.21448431303464
4.720703103096235,1.266102325649319,26.092095097427777
4.720703103096235,1.2661023256583193,26.09209529196208
4.6906504966281375,1.2932483281202476,27.289847227992958
4.6906504966281375,1.2932483281505935,27.289847859117124
4.660693855256695,1.3200357536903404,28.411985561535968
4.660693855256695,1.3200357537833962,28.41198744568604
4.6308331789819075,1.3464707082797402,29.464842294295313
4.6308331789819075,1.3464707083629182,29.464843850182767
4.601068467803774,1.3725590588109866,30.454071187852914
4.601068467803774,1.3725590588838503,30.454072464685222
4.571399721722296,1.3983064488975434,31.384739798278062
4.571399721722296,1.3983064489595722,31.38474080647104
4.541826940737472,1.4237183128371766,32.26140138951974
4.541826940737472,1.4237183128907804,32.26140220045684
4.512350124849304,1.4487998884765305,33.088158041021124
4.512350124849304,1.4487998885229656,33.08815869834298
4.475292036924342,1.4799853190293542,34.0658879135231
4.475292036924342,1.4799853191171473,34.06588907447007
4.438386748553798,1.5106626437804593,34.97668717500138
4.438386748553798,1.510662643864216,34.97668817664212
4.401634259737671,1.5408412139176297,35.82645159598984
4.401634259737671,1.5408412137770502,35.82644949589334
4.36503457047596,1.570529998904212,36.62040880410031
4.36503457047596,1.5705299987954682,36.62040722063624
4.328587680768668,1.5997376135716004,37.363225301886814
4.328587680768668,1.5997376135320953,37.3632247102603
4.292293590615792,1.628472340667831,38.059069746345614
4.292293590615792,1.6284723406522823,38.05906952046934
4.256152300017333,1.656742152160281,38.711676966399764
4.256152300017333,1.6567421521472834,38.71167680143612
4.220163808973291,1.6845547287544762,39.324403392088584
4.220163808973291,1.6845547287435005,39.32440325340689
4.165900301711188,1.7258603279146878,40.18385860115084
4.165900301711188,1.7258603278696272,40.18385807927465
4.111987919721175,1.7661568754529697,40.967839473997586
4.111987919721174,1.766156875261711,40.96783731524508
