26,-5.947999937062271,3.8138889325956455,45
70,61.083899551744004,63.8082635776,31
-73,-6.752627330507693,22.39621664406893,55
9,-1.6993205379071945,1.569916293120003,33
-78,-11.752627330507693,17.39621664406893,55
-96,-16.50315279660923,18.475459972882703,57
-97,-17.50315279660923,17.475459972882703,57
-37,-5.052000062937729,9.005119909369668,47
98,51.99488009063033,66.05200006293774,49
37,-9.005119909369668,5.052000062937729,49
-96,-16.50315279660923,18.475459972882703,57
82,59.813888932595646,66.59297842541363,41
57,56.0,58.0,5
40,-6.005119909369668,8.05200006293773,49
-59,-12.994880090630332,7.247372669492307,51
79,60.51157411049637,66.16081535451137,39
-59,-12.994880090630332,7.247372669492307,51
-100,-20.50315279660923,14.475459972882703,57
95,56.66240007552528,68.37666671911478,47
21,-5.623333280885227,2.511574110496369,43
79,60.51157411049637,66.16081535451137,39
-81,-14.752627330507693,14.396216644068929,55
34,-4.337599924474723,7.376666719114773,47
-81,-14.752627330507693,14.396216644068929,55
2,-0.4883199999999994,0.27200000000000024,17
54,53.0,55.0,5
-28,-5.8138889325956455,3.9479999370622707,43
62,61.0,63.0,5
50,49.0,51.0,5
-47,-8.662400075525277,8.206143891243599,49
-68,-12.793856108756401,11.496847203390772,53
71,60.3006794620928,63.56991629312,33
82,59.813888932595646,66.59297842541363,41
77,58.51157411049637,64.16081535451137,39
-42,-10.05200006293773,4.005119909369668,47
25,-6.947999937062271,2.8138889325956455,45
-71,-15.793856108756401,8.496847203390772,53
-67,-11.793856108756401,12.496847203390772,53
-77,-10.752627330507693,18.39621664406893,55
-56,-9.994880090630332,10.247372669492307,51
57,56.0,58.0,5
-88,-8.503152796609228,26.475459972882703,57
-75,-8.752627330507693,20.39621664406893,55
-95,-15.503152796609228,19.475459972882703,57
34,-4.337599924474723,7.376666719114773,47
-21,-2.511574110496369,5.623333280885227,41
-6,-0.8402196480000015,1.430083706879997,27
42,-4.005119909369668,10.05200006293773,49
17,-5.1861110674043545,1.5929784254136408,41
69,61.56991629312,63.840219648,29
93,54.66240007552528,66.37666671911478,47
-48,-9.662400075525277,7.206143891243599,49
-99,-19.50315279660923,15.475459972882703,57
24,-2.6233332808852268,5.511574110496369,43
2,-0.4883199999999994,0.27200000000000024,17
18,-4.1861110674043545,2.5929784254136408,41
-81,-14.752627330507693,14.396216644068929,55
-20,-4.592978425413641,2.1861110674043545,39
95,56.66240007552528,68.37666671911478,47
-37,-5.052000062937729,9.005119909369668,47
55,54.0,56.0,5
94,55.66240007552528,67.37666671911478,47
100,53.99488009063033,68.05200006293774,49
-97,-17.50315279660923,17.475459972882703,57
-29,-6.8138889325956455,2.9479999370622707,43
-28,-5.8138889325956455,3.9479999370622707,43
87,60.37666671911477,68.51157411049637,43
15,-3.488425889503631,2.1608153545113673,39
31,-7.337599924474723,4.376666719114773,47
61,60.0,62.0,5
94,55.66240007552528,67.37666671911478,47
41,-5.005119909369668,9.05200006293773,49
27,-4.947999937062271,4.8138889325956455,45
83,60.813888932595646,67.59297842541363,41
-68,-12.793856108756401,11.496847203390772,53
-30,-3.3766667191147732,8.337599924474723,45
-52,-5.994880090630332,14.247372669492307,51
-57,-10.994880090630332,9.247372669492307,51
-8,-1.8082635776000027,0.916100448255996,29
-48,-9.662400075525277,7.206143891243599,49
-84,-17.752627330507693,11.396216644068929,55
20,-2.1861110674043545,4.592978425413641,41
-82,-15.752627330507693,13.396216644068929,55
-18,-2.5929784254136408,4.1861110674043545,39
31,-7.337599924474723,4.376666719114773,47
-19,-3.5929784254136408,3.1861110674043545,39
6,-1.430083706879997,0.8402196480000015,29
-95,-15.503152796609228,19.475459972882703,57
37,-9.005119909369668,5.052000062937729,49
58,57.0,59.0,5
30,-8.337599924474723,3.3766667191147732,47
40,-6.005119909369668,8.05200006293773,49
0,-1.0,1.0,5
27,-4.947999937062271,4.8138889325956455,45
-19,-3.5929784254136408,3.1861110674043545,39
-91,-11.503152796609228,23.475459972882703,57
25,-6.947999937062271,2.8138889325956455,45
-24,-5.511574110496369,2.6233332808852268,41
-97,-17.50315279660923,17.475459972882703,57
-44,-5.662400075525277,11.206143891243599,49
